id,y_pred,y_score
seq_107|1,1,0.7168336087036742
seq_2210|1,1,0.8565544091318974
seq_3581|1,1,0.9560610986179171
seq_550|1,1,0.9870256122297966
seq_3556|1,1,0.8207879843047846
seq_587|1,1,0.7819326121835213
seq_3707|1,1,0.7726167635015108
seq_2597|1,1,0.9185259531744356
seq_3134|1,1,0.8643570356302201
seq_3700|1,1,0.9370609057765321
seq_3390|1,0,0.25652409688043654
seq_786|1,1,0.986734919073179
seq_2641|1,1,0.6985555310520903
seq_4156|1,1,0.9780195195062612
seq_815|1,1,0.9708227200194803
seq_2575|1,1,0.8904173775517069
seq_3712|1,0,0.47252261515491717
seq_3565|1,1,0.9270604103081822
seq_1635|1,1,0.5578801283749811
seq_2077|1,1,0.9457781754049855
seq_4453|1,1,0.77985714611929
seq_2048|1,1,0.9159822835364649
seq_949|1,1,0.9978154010769125
seq_3806|1,1,0.8625117991128368
seq_3181|1,1,0.9706639469416303
seq_2408|1,1,0.9183003330039
seq_1446|1,1,0.7780173935546761
seq_3057|1,1,0.8016836066729196
seq_4573|1,1,0.9628648859912335
seq_4501|1,1,0.9554496866200656
seq_4074|1,1,0.9678871707242427
seq_1387|1,1,0.9239581762404371
seq_1974|1,1,0.6310404923500845
seq_3604|1,0,0.19329728275197242
seq_3105|1,1,0.9378420731529015
seq_2979|1,1,0.9338980298451184
seq_4893|1,1,0.9829347804579615
seq_2554|1,1,0.9943293078350621
seq_4986|1,1,0.8893382714536858
seq_3353|1,1,0.7873876031587148
seq_2216|1,1,0.7784523839672445
seq_4618|1,1,0.8937647413055255
seq_1345|1,1,0.9468885884027785
seq_3950|1,1,0.8276508586016982
seq_4333|1,1,0.9406209470316379
seq_2781|1,1,0.896934772509299
seq_4173|1,1,0.7504524297979953
seq_1471|1,1,0.9357555114783016
seq_785|1,1,0.9418810575051164
seq_1348|1,1,0.9794088048089257
seq_3036|1,1,0.9084511804403078
seq_4135|1,1,0.7825459214158387
seq_3593|1,1,0.8610870524556153
seq_2872|1,1,0.981462952667379
seq_2186|1,1,0.9940077747560434
seq_764|1,1,0.9544690962731393
seq_1465|1,1,0.7059952196648782
seq_3860|1,1,0.6981457185263157
seq_2931|1,1,0.9334739314424287
seq_3279|1,1,0.9710603422305488
seq_2151|1,1,0.9853571480049997
seq_1862|1,1,0.7524102697246052
seq_4178|1,1,0.9326240856179479
seq_3124|1,1,0.9389167140782445
seq_2839|1,1,0.9479828954640934
seq_3297|1,1,0.92349284941403
seq_1373|1,1,0.8764616228796942
seq_717|1,1,0.6001894253511182
seq_4214|1,1,0.907033937644729
seq_3303|1,1,0.8730281610096057
seq_1655|1,1,0.925587503886558
seq_3881|1,1,0.9173302585166928
seq_2135|1,1,0.9721620622952138
seq_4720|1,1,0.9744019810880366
seq_1433|1,1,0.9702014052441553
seq_1591|1,1,0.971634883673623
seq_2846|1,1,0.9745036784878268
seq_3762|1,1,0.8792247319234028
seq_1539|1,1,0.9743915859088321
seq_793|1,1,0.8885889628913637
seq_3410|1,1,0.8156755281059896
seq_867|1,1,0.9265564501559245
seq_1878|1,1,0.919612507107325
seq_3499|1,1,0.9462133203662463
seq_2764|1,1,0.9783717465188656
seq_2536|1,1,0.9265942229956333
seq_760|1,1,0.8384375587064378
seq_2164|1,1,0.9877137278068152
seq_253|1,1,0.6862013914538683
seq_4780|1,0,0.32207738884203446
seq_2070|1,1,0.8903244185283693
seq_4064|1,1,0.8873956268813606
seq_3907|1,1,0.9941319820431577
seq_3006|1,1,0.8177067532307987
seq_1478|1,1,0.9263943435554852
seq_26|1,1,0.9197579610676986
seq_4242|1,1,0.8040283850933891
seq_4070|1,1,0.8726169873739731
seq_3520|1,1,0.986908261832022
seq_1570|1,0,0.20752762343126901
seq_3421|1,1,0.9680871585063048
seq_3037|1,1,0.9442581598024155
seq_3646|1,1,0.8207847335296267
seq_4624|1,1,0.8968255755628557
seq_193|1,1,0.9452635042591756
seq_1094|1,1,0.9939065584298733
seq_1580|1,1,0.9464366512223695
seq_2292|1,1,0.6429601818195141
seq_1495|1,1,0.9734228702974572
seq_2399|1,1,0.8198407779075084
seq_4917|1,1,0.8516389932835353
seq_2760|1,1,0.8412568655690859
seq_4188|1,1,0.847217651227211
seq_4149|1,1,0.8708411786767639
seq_2286|1,1,0.9758194272710665
seq_718|1,1,0.9728768759872589
seq_4796|1,1,0.9817519586154946
seq_1723|1,1,0.8754936128788877
seq_3803|1,1,0.9490362823023828
seq_3837|1,1,0.6129487554821428
seq_2991|1,1,0.9226208451122954
seq_259|1,1,0.7968940828645343
seq_1372|1,0,0.17732933402362008
seq_68|1,1,0.8859112677826659
seq_1358|1,1,0.9383121031317303
seq_4123|1,1,0.9641593488680659
seq_825|1,1,0.8548418518682255
seq_2688|1,1,0.9714134682013335
seq_2111|1,1,0.8536085102014304
seq_3040|1,0,0.4605588514587726
seq_3292|1,1,0.7338806377572381
seq_1738|1,1,0.856859846758785
seq_440|1,1,0.8892731200501455
seq_3566|1,1,0.9900051487567929
seq_4368|1,1,0.8332192784576836
seq_965|1,1,0.9235275974110874
seq_2452|1,1,0.8445929027951902
seq_4021|1,1,0.9596984599194837
seq_2155|1,1,0.9995626893188776
seq_2423|1,1,0.7875053337575657
seq_1938|1,1,0.9813892755165144
seq_134|1,1,0.976133540977275
seq_4203|1,1,0.9936853466740988
seq_4685|1,1,0.973848296961774
seq_185|1,1,0.9584082521595306
seq_3351|1,0,0.2826999246050181
seq_148|1,1,0.9345182571880107
seq_2660|1,1,0.931528147733285
seq_1371|1,1,0.870130079372863
seq_4678|1,1,0.9382935485209154
seq_4615|1,1,0.9907064364128965
seq_1767|1,1,0.8708355198244793
seq_1982|1,1,0.7994223596256828
seq_79|1,1,0.9827230957333066
seq_2943|1,0,0.08806325003092574
seq_4488|1,1,0.923385560346223
seq_1837|1,1,0.7514538465115904
seq_1453|1,1,0.9167713884983955
seq_3313|1,1,0.8366738564937227
seq_1124|1,1,0.9457910415500592
seq_63|1,1,0.9271276496703844
seq_3838|1,0,0.279278700393893
seq_3848|1,0,0.15608972053718678
seq_3157|1,1,0.9958476741609122
seq_4145|1,1,0.9764459555383947
seq_1724|1,1,0.7378615207131958
seq_947|1,0,0.3248859480050116
seq_266|1,1,0.8709717279076716
seq_4784|1,1,0.9738795478590966
seq_1061|1,1,0.9666608541172595
seq_1222|1,0,0.4863889951762069
seq_890|1,1,0.9686201933371564
seq_4616|1,1,0.9180510070778669
seq_3561|1,1,0.9811916170244301
seq_456|1,1,0.914199419112696
seq_1562|1,1,0.7597459857377536
seq_3497|1,1,0.9902747820978605
seq_3972|1,1,0.971513955651113
seq_1608|1,1,0.7049279193149709
seq_186|1,1,0.5470990446697653
seq_2313|1,1,0.9953978667392592
seq_3368|1,0,0.479883743580714
seq_279|1,1,0.9718389557450756
seq_3291|1,1,0.8689100418924106
seq_653|1,1,0.6037563255798355
seq_4047|1,0,0.20570317383809697
seq_1746|1,1,0.9391802519190202
seq_1168|1,1,0.7683207991419966
seq_945|1,1,0.7240843489996697
seq_1291|1,1,0.8928346332049228
seq_3150|1,0,0.2751043547478083
seq_4546|1,1,0.9395194072257913
seq_3033|1,1,0.8722262197405591
seq_2099|1,1,0.9313687498455637
seq_3264|1,1,0.5390929760224488
seq_3633|1,1,0.9030055019745055
seq_723|1,1,0.5345562511361976
seq_1299|1,1,0.9756028491628822
seq_3777|1,1,0.9770006563361924
seq_2161|1,1,0.8992033091403039
seq_2074|1,1,0.9123513679119961
seq_393|1,1,0.8346099231836659
seq_252|1,1,0.7222339144649754
seq_3903|1,1,0.9463000974678392
seq_3144|1,1,0.8832169061869972
seq_750|1,1,0.9051001116347385
seq_2842|1,1,0.9765001262199011
seq_4001|1,1,0.9643074423154413
seq_1975|1,1,0.9286504153160555
seq_1313|1,1,0.8508384716329196
seq_4391|1,1,0.7444428619698813
seq_1886|1,1,0.9620421664033459
seq_1362|1,1,0.9092273373461005
seq_3773|1,1,0.9183797221781311
seq_432|1,1,0.9638128884747511
seq_1679|1,1,0.9624076603544893
seq_4587|1,1,0.9874307749961954
seq_593|1,1,0.9375455584504622
seq_788|1,1,0.9544922074660969
seq_1033|1,1,0.765870185024561
seq_1259|1,0,0.08357453698794153
seq_3856|1,1,0.9607500082296233
seq_791|1,1,0.9631900667139203
seq_3958|1,1,0.8896338580953959
seq_973|1,1,0.8941640234534579
seq_1323|1,1,0.8526757578795658
seq_3878|1,1,0.6883657329783813
seq_4519|1,1,0.9917136079165851
seq_354|1,1,0.7139605776371744
seq_2036|1,1,0.8744918625751547
seq_1479|1,1,0.9531658066654435
seq_1186|1,1,0.8665573895272217
seq_50|1,1,0.9760318450908366
seq_220|1,1,0.8175287538849052
seq_4781|1,1,0.9476900435142562
seq_4347|1,1,0.9564702839416782
seq_3273|1,1,0.836528394168915
seq_3213|1,1,0.9059751942949505
seq_4864|1,1,0.949924392721
seq_551|1,1,0.9978646873331986
seq_1444|1,0,0.46992726762615106
seq_297|1,1,0.9462572389242372
seq_304|1,1,0.862836581109904
seq_699|1,1,0.8677436362055171
seq_2833|1,1,0.8459250566038752
seq_1138|1,1,0.8657277668749824
seq_584|1,1,0.8042011418858774
seq_3050|1,1,0.871824710158549
seq_457|1,1,0.7918039510792185
seq_4522|1,1,0.8952758095751157
seq_709|1,1,0.7744570298274818
seq_2646|1,1,0.9940958954805967
seq_4912|1,1,0.6167939495832823
seq_2768|1,1,0.8397639981724014
seq_3103|1,1,0.7841084064907796
seq_2197|1,1,0.8799580750201933
seq_614|1,1,0.9692508497597242
seq_1217|1,1,0.9490151647843665
seq_3380|1,1,0.7260464366103593
seq_4094|1,1,0.7673816908393182
seq_3966|1,1,0.8684558977944965
seq_2947|1,1,0.7603243567188164
seq_388|1,0,0.3936312088194139
seq_967|1,1,0.9857134364527942
seq_3426|1,1,0.6903206360661348
seq_3644|1,1,0.5148820694721266
seq_3170|1,1,0.8643293153582692
seq_943|1,1,0.978620740695179
seq_4672|1,1,0.9712852885713457
seq_3338|1,1,0.7044134332880725
seq_4889|1,1,0.8719491503965683
seq_1417|1,1,0.9803147562832357
seq_2807|1,1,0.7316827878550062
seq_1771|1,1,0.7636313909303409
seq_4696|1,1,0.7612686210029396
seq_2242|1,1,0.9366266156713635
seq_3316|1,1,0.949885718901294
seq_2880|1,1,0.9303304195919893
seq_1996|1,1,0.7477866978879204
seq_2490|1,1,0.9530845127942582
seq_783|1,1,0.9829831998475398
seq_300|1,1,0.8972567441624831
seq_3180|1,1,0.914881702514323
seq_3267|1,1,0.9865021050659307
seq_3427|1,1,0.8478810799869754
seq_2673|1,1,0.9058347178293842
seq_3994|1,1,0.8967385086799174
seq_4477|1,1,0.9738021608022115
seq_277|1,1,0.9260827461366148
seq_3639|1,1,0.6655921394759287
seq_1981|1,1,0.9824000871738509
seq_2779|1,1,0.7667178455393601
seq_3252|1,1,0.8735900927815338
seq_4059|1,1,0.8608193277068401
seq_321|1,1,0.6870487096703084
seq_3061|1,1,0.8459892242962209
seq_1881|1,1,0.7116193895669347
seq_3820|1,1,0.8731792900725616
seq_4621|1,1,0.5863997894432136
seq_1822|1,1,0.8422271373888629
seq_2002|1,1,0.9874793660013115
seq_2488|1,1,0.954272717281582
seq_289|1,1,0.941538870807784
seq_2986|1,1,0.951603650606733
seq_1018|1,1,0.796455782524049
seq_1850|1,1,0.7590769526334115
seq_2351|1,1,0.994853518575726
seq_2144|1,1,0.7673219105792661
seq_3017|1,1,0.9283673753461166
seq_334|1,1,0.9662044476113562
seq_4196|1,1,0.791962657744792
seq_2402|1,1,0.8173056540340918
seq_1592|1,1,0.9888380229957762
seq_2884|1,1,0.6197131569978241
seq_1599|1,1,0.9557974100471771
seq_194|1,0,0.4117810106807159
seq_3792|1,1,0.887059022962232
seq_2354|1,1,0.969497123890885
seq_2033|1,1,0.879049743592865
seq_974|1,1,0.9333461175787472
seq_3861|1,1,0.9568222322512199
seq_903|1,1,0.9250037049392198
seq_3086|1,1,0.6326457879142002
seq_1555|1,1,0.9415079799019633
seq_684|1,1,0.9479513484231539
seq_4590|1,0,0.0624973961872152
seq_604|1,1,0.6855072428290881
seq_1248|1,1,0.9666037529780311
seq_446|1,1,0.9000531632791412
seq_2891|1,1,0.932139524700699
seq_1319|1,1,0.8892535327022918
seq_655|1,0,0.417140447172788
seq_1942|1,1,0.9521408635970701
seq_1243|1,1,0.9834392954207999
seq_3516|1,0,0.15019342875537597
seq_3115|1,1,0.8828243262934892
seq_3842|1,1,0.9806977004443809
seq_1296|1,1,0.8752765462587776
seq_1632|1,1,0.9908044906693148
seq_4311|1,1,0.7804497890626231
seq_2510|1,1,0.8434281894332879
seq_4326|1,1,0.836813481307889
seq_234|1,1,0.5667571210454081
seq_2319|1,0,0.21650437851200618
seq_483|1,1,0.962272867666441
seq_196|1,1,0.9575394550990168
seq_3685|1,1,0.7859455339765916
seq_4134|1,1,0.9543652610092472
seq_4043|1,1,0.7863474644822854
seq_1183|1,1,0.9281277701648994
seq_1548|1,1,0.9370721773880712
seq_726|1,1,0.9616043466806503
seq_1973|1,1,0.9643098192240608
seq_553|1,1,0.9821437646577263
seq_301|1,1,0.9501139526536736
seq_1816|1,1,0.9441359844756507
seq_4340|1,1,0.9680814279096298
seq_418|1,1,0.9835092423413263
seq_1353|1,1,0.7721169254913478
seq_2376|1,1,0.8952383216486678
seq_3102|1,1,0.9776292976214246
seq_3976|1,1,0.8713672711303713
seq_4967|1,1,0.6253285571273137
seq_4280|1,1,0.9663796299955506
seq_3168|1,1,0.5821166852537613
seq_3630|1,1,0.9689163482483223
seq_4753|1,1,0.8827689646508482
seq_3056|1,1,0.9142222377010568
seq_3926|1,1,0.9491431178997805
seq_4960|1,1,0.896916610870191
seq_386|1,1,0.5491723229557922
seq_4897|1,1,0.8401312913906257
seq_2175|1,1,0.5574294250669378
seq_1683|1,1,0.9791804338884172
seq_3828|1,1,0.9204921231130292
seq_874|1,1,0.7292753152560955
seq_4367|1,1,0.9090408623311375
seq_3562|1,1,0.5836820866603811
seq_3947|1,1,0.9635410597472579
seq_954|1,1,0.8715824128885852
seq_2415|1,1,0.9510399643671512
seq_1037|1,1,0.613949123400154
seq_1793|1,1,0.8552305668421455
seq_4985|1,1,0.9916050213062043
seq_3028|1,1,0.9670871725124567
seq_3831|1,1,0.9619440502679514
seq_2189|1,1,0.9801165677945274
seq_3724|1,1,0.8720669706148741
seq_3611|1,1,0.9189799317451799
seq_3087|1,1,0.9916836553189632
seq_4200|1,1,0.9438230184459284
seq_2388|1,0,0.30239778714464455
seq_4551|1,1,0.9677446443923367
seq_1869|1,1,0.9030907017941353
seq_1098|1,1,0.792437474598637
seq_812|1,1,0.891521421729144
seq_2007|1,1,0.9688107283765774
seq_4159|1,0,0.18204837742599292
seq_2085|1,1,0.5354048513839123
seq_688|1,0,0.44639557274576963
seq_1378|1,1,0.7312989647166614
seq_3223|1,1,0.9298403518993572
seq_2970|1,1,0.9516354242573832
seq_676|1,1,0.7204491449619185
seq_2579|1,1,0.8567976960988666
seq_4148|1,1,0.8144283482161014
seq_1826|1,1,0.9611368801891186
seq_1804|1,1,0.7612576166326473
seq_1301|1,1,0.8043209683699212
seq_2424|1,0,0.11199593097994025
seq_2130|1,1,0.951898378826021
seq_3775|1,1,0.9297978533283587
seq_237|1,1,0.9391638668819924
seq_2708|1,1,0.7160584069508791
seq_877|1,1,0.9641274459757002
seq_4338|1,1,0.6871177462002611
seq_215|1,1,0.7001154188722679
seq_2293|1,1,0.9953413373174903
seq_4773|1,1,0.9081500634945611
seq_128|1,1,0.924890139657932
seq_4677|1,1,0.9440476610298043
seq_1752|1,1,0.8832544263892905
seq_2984|1,0,0.42541464942674184
seq_2721|1,1,0.6516281806120968
seq_2956|1,1,0.5925496136560958
seq_3277|1,1,0.880311016959374
seq_2067|1,1,0.9827646969635668
seq_3575|1,1,0.9338222830827121
seq_324|1,1,0.8782569868272108
seq_1807|1,1,0.9954881236417051
seq_190|1,1,0.7393142130443661
seq_3136|1,1,0.7421091689477614
seq_4918|1,1,0.8112587291529422
seq_756|1,1,0.679134080369259
seq_608|1,1,0.6874577104180737
seq_3847|1,1,0.7332952733225787
seq_3818|1,1,0.9607232456980002
seq_3643|1,1,0.853697018730632
seq_858|1,1,0.6822663300174975
seq_1317|1,1,0.8865240795979226
seq_2303|1,1,0.8223783921244627
seq_2679|1,0,0.3662133865880725
seq_146|1,1,0.9882924648773974
seq_3356|1,1,0.5789319785041006
seq_724|1,1,0.8037248294987911
seq_4740|1,1,0.8329415804615877
seq_4750|1,1,0.785056479982764
seq_2482|1,1,0.8712733244700985
seq_4171|1,1,0.9950041533628039
seq_78|1,1,0.9951006841335893
seq_2198|1,1,0.9748217109595302
seq_3554|1,1,0.8837776541755169
seq_1426|1,1,0.7873712448417449
seq_4778|1,1,0.616410779402673
seq_302|1,1,0.8238084061855016
seq_497|1,1,0.9459443353670458
seq_3388|1,1,0.9824324152598376
seq_2748|1,1,0.8891936455100026
seq_2786|1,1,0.5614432387838911
seq_2670|1,1,0.8113975959895193
seq_1357|1,1,0.8804246942373076
seq_364|1,1,0.7130715010242654
seq_4230|1,1,0.8650591280500133
seq_2229|1,1,0.9110979490200599
seq_734|1,1,0.9812850105997575
seq_512|1,1,0.7041339648443565
seq_3998|1,1,0.9707149143783683
seq_2600|1,1,0.7386999615567496
seq_3010|1,1,0.9545406097551729
seq_4051|1,1,0.9226805463371724
seq_2329|1,1,0.5736283137432644
seq_4540|1,1,0.9856272135622118
seq_2564|1,0,0.4229455603958891
seq_2492|1,1,0.9339712419683949
seq_156|1,1,0.9437619687465683
seq_4041|1,1,0.9435499663071895
seq_43|1,1,0.9886795040429484
seq_1079|1,1,0.9467460454812775
seq_1197|1,1,0.864744439999173
seq_216|1,1,0.8768795170747151
seq_1541|1,1,0.695646404171403
seq_3650|1,1,0.785048187425656
seq_1261|1,1,0.5586490875253499
seq_697|1,1,0.9519051255481468
seq_3016|1,1,0.9561007134721758
seq_1379|1,1,0.9670003393383907
seq_1252|1,1,0.9539844626492777
seq_963|1,1,0.808454464262087
seq_1473|1,1,0.7589167917230056
seq_1856|1,1,0.6772174433713369
seq_2271|1,1,0.5607136102769412
seq_3526|1,0,0.3142756184040698
seq_2895|1,1,0.9081703011022042
seq_1669|1,1,0.9800162961777302
seq_2626|1,1,0.6425708042987681
seq_556|1,1,0.6237037583809588
seq_4471|1,1,0.8297260030647589
seq_433|1,1,0.9504935553645625
seq_2076|1,1,0.6314075086186557
seq_4767|1,1,0.8904952229819207
seq_758|1,1,0.9875627487217412
seq_4538|1,1,0.9579106027336826
seq_737|1,1,0.9803343872803016
seq_1903|1,1,0.8638436544078365
seq_1597|1,1,0.5362768970404356
seq_2813|1,1,0.9028628555226662
seq_2693|1,1,0.9487363743490673
seq_4266|1,1,0.7692320218529437
seq_4382|1,1,0.950937538017178
seq_1715|1,1,0.9246878825085632
seq_969|1,1,0.9353414344721471
seq_1840|1,1,0.870768796645215
seq_4852|1,1,0.9615226059075062
seq_395|1,0,0.10885311587769467
seq_2530|1,1,0.7046446035358233
seq_3448|1,1,0.9703844475656825
seq_274|1,1,0.7851792146348019
seq_2615|1,0,0.3972279621065018
seq_4234|1,1,0.885684657690321
seq_1452|1,1,0.9021190774133031
seq_1106|1,1,0.9822568522066224
seq_736|1,1,0.9895853705635324
seq_1293|1,1,0.5474107758669785
seq_1434|1,1,0.8275782004693164
seq_682|1,0,0.4738793148514326
seq_3737|1,1,0.7940334117483258
seq_1785|1,1,0.8322030003158635
seq_4746|1,0,0.25430700270097134
seq_670|1,1,0.5579115581243548
seq_4619|1,0,0.4948874655660469
seq_2073|1,1,0.9917595016168136
seq_535|1,1,0.7943425042087493
seq_2838|1,1,0.9675679317159137
seq_3185|1,1,0.8964078273671914
seq_2102|1,1,0.8767581550956199
seq_3063|1,1,0.9181152827758169
seq_1711|1,1,0.9835110411967445
seq_323|1,1,0.8864955941797871
seq_501|1,1,0.6642953044720575
seq_1680|1,1,0.9015539424185007
seq_6|1,1,0.9008390319999906
seq_3673|1,1,0.760308097496042
seq_4614|1,1,0.9931523983870925
seq_3735|1,1,0.9927914819911919
seq_2939|1,1,0.5948426195998242
seq_1741|1,1,0.972263658528519
seq_694|1,1,0.9529473739085325
seq_4605|1,1,0.6624327094662182
seq_1748|1,1,0.7657629931595306
seq_2726|1,1,0.9786620897327365
seq_295|1,1,0.9618079328552132
seq_3022|1,1,0.728782150585315
seq_1602|1,1,0.9332474384497262
seq_4473|1,1,0.6753538699260889
seq_1649|1,1,0.8620753175925772
seq_1123|1,1,0.8905297764868333
seq_4429|1,1,0.7458218608925999
seq_5004|1,1,0.9809970783976159
seq_474|1,1,0.9340350108025984
seq_1757|1,1,0.757567898221682
seq_865|1,1,0.9035214006626677
seq_1435|1,1,0.827373016798413
seq_2589|1,1,0.9829736541705285
seq_4125|1,1,0.8597386609123084
seq_4981|1,1,0.9280747416941841
seq_1732|1,1,0.7843730203713435
seq_4410|1,1,0.6342699287210642
seq_4272|1,1,0.820604778190684
seq_341|1,1,0.9424942402407557
seq_2531|1,1,0.9500045552509737
seq_319|1,1,0.9713215404870954
seq_4518|1,1,0.6587484471521172
seq_2975|1,0,0.1568062729222812
seq_2876|1,1,0.6337688821650076
seq_4245|1,1,0.5754460584763998
seq_4187|1,1,0.8704673410945467
seq_2054|1,1,0.9510200023651344
seq_2920|1,1,0.9693725852787651
seq_3913|1,1,0.595791098828314
seq_1551|1,1,0.9023441997167548
seq_117|1,1,0.9481930133638142
seq_3406|1,1,0.6482636451779538
seq_4299|1,1,0.9311753116500983
seq_3977|1,1,0.9314476992694133
seq_1714|1,0,0.37275870029398545
seq_4945|1,1,0.5316363280026658
seq_4970|1,1,0.9633110584168506
seq_1022|1,1,0.9302148365034605
seq_1208|1,1,0.8737045948523423
seq_3430|1,1,0.7629267422882339
seq_987|1,1,0.9674399563731078
seq_3454|1,1,0.9654931522898058
seq_275|1,0,0.4153303105044566
seq_1617|1,1,0.9074818755710081
seq_2662|1,1,0.9910760428036535
seq_2078|1,1,0.9921610110867227
seq_4610|1,1,0.9627235633673853
seq_2940|1,1,0.9580231586289978
seq_4057|1,1,0.8394582061008746
seq_3540|1,1,0.7304623118291216
seq_2163|1,1,0.9091692096214233
seq_2419|1,1,0.952824334076024
seq_637|1,1,0.9168058293909541
seq_2993|1,1,0.9781122379755168
seq_3597|1,1,0.9853508045056234
seq_10|1,1,0.9741337358066005
seq_3578|1,1,0.9729491994261765
seq_4689|1,1,0.993605643341053
seq_2720|1,1,0.9053427587912223
seq_3939|1,1,0.8572967517451986
seq_4465|1,1,0.9629157536910401
seq_1753|1,1,0.7374121188633885
seq_4399|1,1,0.965779450578337
seq_1765|1,1,0.9158519032596406
seq_2962|1,1,0.9499308786948137
seq_2094|1,1,0.9249936577315007
seq_522|1,1,0.9189029504494198
seq_1393|1,1,0.9562576400572359
seq_428|1,1,0.8702577940108192
seq_4115|1,1,0.8847828842798007
seq_590|1,1,0.9523118506360511
seq_4712|1,1,0.9078561415877926
seq_1547|1,0,0.3799184711404172
seq_4735|1,0,0.42308370673572027
seq_4406|1,0,0.45512990648134544
seq_3158|1,1,0.9880463914147721
seq_3460|1,1,0.9047557226761174
seq_1573|1,1,0.8800080031668066
seq_2535|1,1,0.8997931415344602
seq_472|1,1,0.8239614432322432
seq_4054|1,1,0.6160327218382012
seq_633|1,1,0.9062507382476077
seq_800|1,1,0.7163324380284308
seq_1796|1,1,0.8796357395948676
seq_3382|1,1,0.9797968611512035
seq_4009|1,1,0.9197124688902021
seq_4507|1,1,0.9673485268020174
seq_3963|1,1,0.9376862241500677
seq_710|1,1,0.9766455332750569
seq_1067|1,1,0.8956219433475692
seq_3045|1,1,0.9613052457798736
seq_4497|1,1,0.943890969972159
seq_3280|1,1,0.8903638392689633
seq_623|1,1,0.9175491394639957
seq_4844|1,1,0.9541572438134631
seq_2504|1,1,0.7620714403317739
seq_305|1,1,0.6133414687028261
seq_3002|1,1,0.9458475839081273
seq_1894|1,1,0.7363595919441334
seq_1560|1,1,0.7532415559238526
seq_631|1,1,0.8923586593605887
seq_3840|1,1,0.8985223356793515
seq_2523|1,1,0.7124321577557751
seq_3042|1,1,0.916591405873119
seq_1390|1,1,0.741547915444467
seq_1872|1,1,0.5683757213911216
seq_3253|1,1,0.9545567728059682
seq_3582|1,0,0.40379535778595615
seq_822|1,1,0.883740055709346
seq_1320|1,1,0.9710878048266944
seq_2590|1,1,0.7083750609564318
seq_139|1,1,0.5500216340782842
seq_1673|1,1,0.8125449223154881
seq_3980|1,1,0.9251684603304245
seq_4515|1,1,0.9445472451212605
seq_278|1,1,0.9904582333920087
seq_530|1,1,0.9222538441107023
seq_203|1,1,0.934719584317662
seq_928|1,1,0.9465218481192552
seq_101|1,1,0.9668296496381038
seq_3933|1,1,0.9622997695798103
seq_3755|1,1,0.9692894567194904
seq_2244|1,1,0.9516895741996777
seq_397|1,1,0.9806705115796555
seq_3265|1,1,0.8513723513283113
seq_4568|1,1,0.7458692720417842
seq_1927|1,1,0.9851445485491334
seq_3095|1,1,0.6929317233906279
seq_4011|1,1,0.854117666773533
seq_4060|1,1,0.9841720145174051
seq_240|1,1,0.9935875848803322
seq_1885|1,1,0.9820887618393725
seq_1051|1,1,0.9503731707955025
seq_1693|1,1,0.5910547286203238
seq_1935|1,1,0.9906834823789832
seq_627|1,1,0.8813997389114685
seq_4676|1,1,0.8468916645918796
seq_251|1,1,0.563182614611764
seq_2112|1,1,0.9722034386974416
seq_748|1,1,0.9453253052640692
seq_2173|1,1,0.9313246703537678
seq_804|1,1,0.9289804279168692
seq_1095|1,1,0.6285101441869779
seq_4690|1,1,0.6524105294176318
seq_3902|1,1,0.9808091213381742
seq_1224|1,1,0.8259556703365408
seq_2771|1,1,0.906587095111593
seq_3114|1,1,0.8797934731590504
seq_1020|1,1,0.9836033332990639
seq_3849|1,1,0.8981960738433543
seq_391|1,1,0.9163991177908595
seq_2107|1,1,0.9552634797757988
seq_3498|1,1,0.91560574503417
seq_1582|1,1,0.9366382894099761
seq_486|1,1,0.9478336621666603
seq_3502|1,1,0.9851709975881402
seq_3731|1,1,0.9238943769435454
seq_993|1,1,0.8436537135746578
seq_3327|1,1,0.7459543545670284
seq_660|1,1,0.5347035719024504
seq_3954|1,1,0.8060349981059143
seq_1696|1,1,0.8144894491732821
seq_4456|1,1,0.7547209793783392
seq_3071|1,1,0.9079597722468656
seq_2349|1,1,0.8901410063041137
seq_3140|1,0,0.4238193375120012
seq_970|1,1,0.8540847668270354
seq_588|1,1,0.9871928061051584
seq_1365|1,1,0.8921882861398582
seq_618|1,1,0.9767850743345017
seq_3488|1,1,0.9396317038380133
seq_40|1,0,0.38740844834550325
seq_565|1,1,0.8438621063571842
seq_1941|1,1,0.8540976807046688
seq_4130|1,1,0.9889490157136502
seq_3266|1,0,0.18744142763300894
seq_3341|1,0,0.4178510359536073
seq_219|1,1,0.902665813680156
seq_4725|1,0,0.320415334237
seq_4468|1,0,0.2796032626040553
seq_435|1,1,0.8861719004643449
seq_3072|1,1,0.8635359458835072
seq_4066|1,1,0.8264254427453634
seq_3995|1,1,0.9632998169572725
seq_728|1,1,0.8793666109262339
seq_4931|1,1,0.9700585728700665
seq_3675|1,1,0.8787261597468297
seq_2022|1,1,0.9932220906637733
seq_4744|1,1,0.9532492774985061
seq_2367|1,1,0.8988405290965671
seq_626|1,1,0.9904239837700035
seq_3237|1,1,0.9625268236767306
seq_2310|1,1,0.985505220499819
seq_528|1,1,0.9669207907986206
seq_1383|1,1,0.9647161123295606
seq_2047|1,1,0.7132866031739171
seq_1040|1,0,0.10149146893892297
seq_2687|1,1,0.5278874237347059
seq_4617|1,1,0.7910321064655036
